date,max_temp,min_temp,precip,snow,usgs_well,comments,,,
9/2/2009,24,6,0,0,37.99,,,,
9/3/2009,25,7,0,0,38,,,,
9/4/2009,28,13,0,0,38.04,,,,
9/5/2009,30,11,0,0,38.08,,,,
9/6/2009,28,12.5,0,0,38.12,,,,
9/7/2009,24.5,19,0,0,38.15,,,,
9/8/2009,23.5,18,0.01,0,38.19,,,,
9/9/2009,25,15.5,0,0,38.41,,,,
9/10/2009,23,15,0.01,0,38.59,,,,
9/11/2009,21.5,13,0.02,0,38.71,,,,
9/12/2009,23,15,0,0,38.81,,,,
9/13/2009,29,13.5,0,0,38.91,,,,
9/14/2009,30,10.5,0,0,38.99,,,,
9/15/2009,30.5,13,0.01,0,39.07,,,,
9/16/2009,24,14.5,0,0,39.15,,,,
9/17/2009,17.5,15,0.12,0,39.22,.08 inch (7:30)+.04 inch ,,,
9/18/2009,28,15,0,0,39.28,,,,
9/19/2009,24,9.5,0,0,39.35,,,,
9/20/2009,25,8,0,0,39.41,,,,
9/21/2009,27,11.5,0.01,0,39.47,,,,
9/22/2009,31.5,15,0,0,39.53,,,,
9/23/2009,,19,0,0,39.58,Missed Reading,,,
9/24/2009,30,,0,0,39.64,Missed Reading,,,
9/25/2009,23,15.5,0.3,0,39.71,.29 inch (7:30)+.01 inch ,,,
9/26/2009,18,14,0.91,0,39.75,.01 inch (10:00)+.20 inch (4:30PM)+.70 inch ,,,
9/27/2009,25,13.5,0,0,39.76,,,,
9/28/2009,25,10,0,0,39.81,Windy PM,,,
9/29/2009,18.5,8,0,0,39.88,Windy all day,,,
9/30/2009,18.5,10.5,0.02,0,39.95,PM showers,,,
10/1/2009,19,6.5,0,0,40.01,,,,
10/2/2009,20,7.5,0,0,40.05,,,,
10/3/2009,25,10,0,0,40.11,,,,
10/4/2009,21,5,0,0,40.18,Windy,,,
10/5/2009,22,6,0,0,40.23,,,,
10/6/2009,21.5,3,0,0,40.28,,,,
10/7/2009,20,16,0.02,0,40.34,.02 inch  AM Rain   Hi Winds,,,
10/8/2009,21,7,0,0,40.4,,,,
10/9/2009,32,9,0.14,0,40.44,.04 inch (7:30)+.10 inch  (Late PM),,,
10/10/2009,18,12,0.01,0,40.51,T (8:00) + .01 inch ,,,
10/11/2009,20,2,0,0,40.57,,,,
10/12/2009,12.5,4,0,0,40.61,,,,
10/13/2009,20.5,6,0,0,40.66,Windy PM,,,
10/14/2009,9,2,0.23,0,40.71,.13 inch (4:00PM)+.10 inch ,,,
10/15/2009,5,5,1,0,40.73,.05 inch (8:30)+.50(1:00PM)+.14 inch (4:00PM)+.31 inch ,,,
10/16/2009,5,4,0.1,0,40.77,,,,
10/17/2009,6,4,0.63,0,40.81,.01 inch (8:00)+.62 inch ,,,
10/18/2009,11,2,0.02,0,40.83,.01 inch (8:00)+.01 inch  Scattered Frost,,,
10/19/2009,15,-3,0,0,40.88,FROST,,,
10/20/2009,23,0,0,0,40.93,,,,
10/21/2009,25,1.5,0,0,40.97,,,,
10/22/2009,28,3,0,0,41.01,,,,
10/23/2009,20,5,0.25,0,41.04,PM Rain,,,
10/24/2009,23,10,0.15,0,41.07,Windy AM .02 inch (12:00PM)+.13 inch ,,,
10/25/2009,18,4,0,0,41.12,Windy AM,,,
10/26/2009,17.5,0,0,0,41.15,Light Frost,,,
10/27/2009,12,7,1.17,0,41.17,.10 inch (7:30)+1.07 inch (6:00AM 10/28),,,
10/28/2009,20,10,0.03,0,41.17,.03 inch ,,,
10/29/2009,19,12,0,0,41.14,,,,
10/30/2009,15.5,12,0,0,41.18,,,,
10/31/2009,25,11.5,0.01,0,41.21,,,,
11/1/2009,13,8,0.52,0,41.22,.51 inch (8:30)+.01 inch ,,,
11/2/2009,15.5,5,0,0,41.24,,,,
11/3/2009,17.5,0.5,0,0,41.28,Light Frost,,,
11/4/2009,13,-3,0,0,41.32,Frost,,,
11/5/2009,13.5,-2.5,0.01,0,41.35,,,,
11/6/2009,10,0,0.01,0,41.39,.01 inch (7:30) Windy,,,
11/7/2009,17,-5,0,0,41.42,,,,
11/8/2009,24,1.5,0,0,41.46,,,,
11/9/2009,23,3,0,0,41.5,,,,
11/10/2009,19,5,0,0,41.53,,,,
11/11/2009,8,7,1.09,0,41.55,.37 inch (7:30)+.72 inch ,,,
11/12/2009,11,6,0.05,0,41.5,.03 inch (7:30)+.02 inch ,,,
11/13/2009,12,5,0.41,0,41.48,.21 inch (4:00PM)+.20 inch ,,,
11/14/2009,15,7,0.02,0,41.47,.01 inch (8:00)+.01 inch ,,,
11/15/2009,21,4,0.01,0,41.5,T (Heavy Fog) + .01 inch ,,,
11/16/2009,19,4,0,0,41.54,,,,
11/17/2009,13.5,5,0,0,41.58,,,,
11/18/2009,12,0,0,0,41.61,,,,
11/19/2009,12.5,5.5,0.72,0,41.62,.04 inch (8:00)+.14 inch (12:00PM)+.54 inch  Thunderstorms,,,
11/20/2009,14,4,0,0,41.58,,,,
11/21/2009,13,4,0,0,41.56,,,,
11/22/2009,13,-1,0,0,41.6,,,,
11/23/2009,8,1,0.55,0,41.62,,,,
11/24/2009,14,6,0.02,0,41.61,.02 inch (7:30),,,
11/25/2009,15,7,0.02,0,41.53,,,,
11/26/2009,11,0,0.13,0,41.54,T(7:30 Heavy Fog) +.13 inch  PM Rain,,,
11/27/2009,8.5,3,0,0,41.56,Windy,,,
11/28/2009,12,,0,0,41.59,,,,
11/29/2009,21,-2.5,0,0,41.62,,,,
11/30/2009,11,8,0.13,0,41.64,,,,
12/1/2009,15,-3,0,0,41.67,,,,
12/2/2009,12.5,-1,0.63,0,41.69,.16 inch (2:45PM)+.47 inch ,,,
12/3/2009,14,5,0,0,41.65,,,,
12/4/2009,9,3,0,0,41.6,,,,
12/5/2009,0.5,0,0,4,41.61,Rain w/ Snow .05 inch (7:00AM) 3 inch Snow[.38 inch ]?,,,
12/6/2009,2,-8,0,0,41.61,,,,
12/7/2009,4,-7,0,0,41.6,,,,
12/8/2009,5,0.5,1.05,0.01,41.58,90% Snow Cover PM Rain/Sleet/Snow,,,
12/9/2009,11.5,0.5,0.15,0,41.55,,,,
12/10/2009,5,1,0,0,40.22,<10% Snow Cover - Windy,,,
12/11/2009,2.5,-7.5,0,0,40.2,,,,
12/12/2009,6.5,-12,0,0,40.14,,,,
12/13/2009,6,-0.5,0.29,0,40.03,.08 inch (10:30)Freezing Rain-->Rain +.21 inch ,,,
12/14/2009,12,-2.5,0,0,39.89,,,,
12/15/2009,13,6,0,0,39.79,,,,
12/16/2009,3,-2,0,0,39.76,,,,
12/17/2009,2,-6,0,0,39.75,Windy,,,
12/18/2009,0.5,-8,0,0,39.73,,,,
12/19/2009,0.5,-5,1.53,20,39.7,9.5 inch Snow[.66 inch ]7:00+3.5 inch Snow[.38 inch ]12:00PM+4 inch Snow?,,,
12/20/2009,0.5,-5,0,0,39.71,,,,
12/21/2009,5,-8,0,0,39.72,,,,
12/22/2009,4,-3.5,0,0,39.73,,,,
12/23/2009,5,-7,0,0,39.73,,,,
12/24/2009,-0.5,-16,0.01,0,39.74,T(1:15),,,
12/25/2009,6.5,-0.5,0.84,0,39.74,,,,
12/26/2009,8,-1,0.11,0,39.66,,,,
12/27/2009,9,-1,0.01,0,38.34,Heavy Fog,,,
12/28/2009,1,-2,0,0,37.79,90% Snow Cover,,,
12/29/2009,-2,-7,0,0,37.42,Windy,,,
12/30/2009,0,-1,0,0,37.25,75% Snow Cover,,,
12/31/2009,3,-2,0.11,1,37.08,1 inch Snow[.10 inch ]7:30+.01 inch Light Rain,,,
1/1/2010,5,-1,0,0,36.97,75% Snow Cover,,,
1/2/2010,-4,-6,0,0,36.93,75% Snow Cover - Windy,,,
1/3/2010,-5,-13,0,0,36.94,75% Snow Cover - Windy,,,
1/4/2010,-1,-7,0,0,36.98,75% Snow Cover,,,
1/5/2010,0,-5.5,0,0,37.03,75% Snow Cover - Windy,,,
1/6/2010,1,-5,0,0,37.11,Windy,,,
1/7/2010,1,-3,0,0,37.17,,,,
1/8/2010,0.5,-9.5,0.06,1,37.26,,,,
1/9/2010,0,-10.5,0,0,37.37,,,,
1/10/2010,-3.5,-10,0,0,37.46,Windy,,,
1/11/2010,3,-14.5,0,0,37.52,,,,
1/12/2010,-0.5,-3,0,0,37.61,50% Snow Cover,,,
1/13/2010,7,-5,0,0,37.68,50% Snow Cover,,,
1/14/2010,10.5,-9,0,0,37.75,,,,
1/15/2010,9,-6,0,0,37.83,,,,
1/16/2010,10,-4.5,0.52,0,37.88,.04 inch (8:15)+.48 inch  10% Snow Cover,,,
1/17/2010,8.5,0.5,0,0,37.89,,,,
1/18/2010,11.5,1.5,0,0,37.72,,,,
1/19/2010,13,-3.5,0,0,37.55,,,,
1/20/2010,5,0.5,0.05,0.01,37.4,.05 inch (7:30),,,
1/21/2010,5,-1,0.4,0.5,37.3,Snow, Sleet, Freezing Rain, Late PM
1/22/2010,2,-1,0.13,0.5,37.22,.11 inch (7:30) Rain, Freezing Rain+.01 inch (1:00PM+.01 inch ),,
1/23/2010,8,-2,0,0,37.06,,,,
1/24/2010,15,0.5,0.01,0,36.89,T(11:00),,,
1/25/2010,15,4,1.64,0,36.71,1.48 inch (7:30)+.16 inch ,,,
1/26/2010,7.5,1,0.01,0.01,34.7,Windy PM Snow Showers, Rain .01 inch ,,
1/27/2010,7,-3.5,0,0,34.3,,,,
1/28/2010,10,-4.5,0,0,34.14,High PM Winds,,,
1/29/2010,-4,-9,0,0,34.09,,,,
1/30/2010,-8,-8.5,0.31,5.5,34.07,T (Snow@9:00)+5.5 inch [.31 inch ],,,
1/31/2010,1,-18,0,0,34.13,,,,
2/1/2010,4,-15,0,0,34.21,,,,
2/2/2010,4,-10,0.27,4.5,34.27,2 inch Snow[.14 inch melt]7:00PM+2.5 inch Snow[.13 inch ],,,
2/3/2010,4,-5,0,0,34.4,,,,
2/4/2010,5,-7,0,0,34.5,,,,
2/5/2010,0.5,-1,0,0,34.53,4 inch Snow 7:00PM,,,
2/6/2010,-3,-3,3.25,30,34.62,20 inch Snow[2 3/8 inch  melt]7:00AM+10 inch Snow[7/8],,,
2/7/2010,0,-17,0,0,34.74,,,,
2/8/2010,1,-14,0,0,34.84,,,,
2/9/2010,-0.5,-15,0,0,34.86,,,,
2/10/2010,-2,-5,0.41,4,34.92,3 inch snow[3/8 inch melt] 6:00+1 inch [.03 inch ] High Winds,,,
2/11/2010,3,-3,0,0,35.02,,,,
2/12/2010,2.5,-6,0,0,35.05,,,,
2/13/2010,1.5,-8,0,0,35.07,,,,
2/14/2010,3,-8,0,0,35.13,,,,
2/15/2010,2,-16,0.01,0.01,35.13,Snow Flurries,,,
2/16/2010,1.5,-5,0,0,35.17,,,,
2/17/2010,2,-5,0,0,35.21,,,,
2/18/2010,5,-1,0,0,35.26,,,,
2/19/2010,5,-8.5,0,0,35.28,,,,
2/20/2010,8,-3,0,0,35.26,,,,
2/21/2010,11,-5.5,0,0,35.18,,,,
2/22/2010,6.5,-1,0.03,0.03,35.1,Light Rain,,,
2/23/2010,8,1,0,0,34.96,,,,
2/24/2010,7.5,-1,0,0,34.76,,,,
2/25/2010,3,-3,0,0,34.41,High Winds with Gusts,,,
2/26/2010,2.5,-6,0,0,34.09,High Winds with Gusts,,,
2/27/2010,6.5,-1,0,0,33.91,,,,
2/28/2010,5,-1,0,0,33.83,75% Snow Cover,,,
3/1/2010,6,-4.5,0,0,33.75,75% Snow Cover,,,
3/2/2010,5,-1,0.09,0.01,33.65,Rain/Snow Flurries,,,
3/3/2010,4.5,0.5,0.01,0.01,33.45,Snow Flurries Light Drizzle,,,
3/4/2010,7,-1.5,0,0,33.32,,,,
3/5/2010,9.5,-7,0,0,33.19,25% Snow Cover,,,
3/6/2010,10.5,-4,0,0,33.1,,,,
3/7/2010,14,-6.5,0,0,33.02,,,,
3/8/2010,14.5,-5.5,0,0,32.94,<10% Snow Cover,,,
3/9/2010,18,-5.5,0,0,32.93,,,,
3/10/2010,19,6,0,0,32.93,,,,
3/11/2010,20,3,0.01,0,32.97,Light Rain Late PM,,,
3/12/2010,12,6.5,1.3,0,32.97,,,,
3/13/2010,11,8,1.51,0,32,,,,
3/14/2010,10.5,7,1.16,0,29.43,.66 inch (10:30)+.45 inch (4:00PM)+.05 inch ,,,
3/15/2010,9.5,8,0.03,0,28.13,.02 inch (3:00PM)+.01 inch ,,,
3/16/2010,15,7,0,0,28.21,,,,
3/17/2010,19,-2,0,0,28.33,FROST,,,
3/18/2010,20,-1,0,0,28.45,,,,
3/19/2010,23,0,0,0,28.63,,,,
3/20/2010,25,1,0,0,28.77,,,,
3/21/2010,24,3,0,0,28.88,,,,
3/22/2010,20,14,0.12,0,28.92,.01 inch (7:30)+.10 inch (5:00PM) Thunderstorm, Hail+.01 inch ,,
3/23/2010,10,7.5,0.1,0,29.09,PM Rain,,,
3/24/2010,20,6,0,0,29.23,Windy,,,
3/25/2010,23,2.5,0.01,0,29.25,,,,
3/26/2010,9.5,3,0.46,0,29.42,.40 inch (7:30) Windy + .06 inch ,,,
3/27/2010,11,-6,0,0,29.53,FROST,,,
3/28/2010,9,2,1.47,0,29.55,PM Rain,,,
3/29/2010,16,5.5,0.11,0,29.16,.01 inch (7:30) + .10 inch ,,,
3/30/2010,14,5,0,0,28.33,Windy,,,
3/31/2010,22,8,0,0,28.38,Windy,,,
4/1/2010,26,2,0,0,28.43,,,,
4/2/2010,27,5,0,0,28.51,,,,
4/3/2010,26.5,7.5,0,0,28.57,,,,
4/4/2010,25,9,0,0,28.7,,,,
4/5/2010,30.5,7.5,0,0,28.76,,,,
4/6/2010,34,13,0,0,28.82,,,,
4/7/2010,33.5,11,0,0,28.92,,,,
4/8/2010,29,13.5,0.23,0,29.04,High PM Winds PM Shower,,,
4/9/2010,13.5,4.5,0,0,29.23,Windy all day,,,
4/10/2010,20,8,0,0,29.37,,,,
4/11/2010,25,2,0,0,29.45,,,,
4/12/2010,21.5,5,0,0,29.57,,,,
4/13/2010,10.5,7,0.1,0,29.7,.05 inch  (3:00 PM) + .05 inch ,,,
4/14/2010,17,4,0,0,29.73,,,,
4/15/2010,26.5,2,0,0,29.75,,,,
4/16/2010,27.5,15,0.01,0,29.78,Windy PM Shower,,,
4/17/2010,16,9,0,0,29.9,Windy,,,
4/18/2010,12.5,0,0,0,30.02,Windy,,,
4/19/2010,19,-0.5,0,0,30.09,,,,
4/20/2010,19,0.5,0,0,30.14,,,,
4/21/2010,17,7,0.14,0,30.2,.01 inch (7:30)+.12 inch (11:00)+.01 inch ,,,
4/22/2010,23,5,0,0,30.29,,,,
4/23/2010,23,4,0,0,30.4,,,,
4/24/2010,19,9,0.12,0,30.45,T(9:15)+.12 inch ,,,
4/25/2010,27.5,10,0.65,0,30.44,Late PM Thunderstorm,,,
4/26/2010,20,7,0.24,0,30.44,.07 inch (7:30) + .06 inch (12:00 PM) + .11 inch ,,,
4/27/2010,15,10,0,0,30.53,,,,
4/28/2010,14,1,0,0,30.64,,,,
4/29/2010,23,0,0,0,30.69,,,,
4/30/2010,30,2.5,0,0,30.76,,,,
5/1/2010,32,10,0,0,30.84,,,,
5/2/2010,30,19,0.01,0,30.91,T(9:00),,,
5/3/2010,27.5,19.5,0.55,0,30.97,.51 inch (7:30)+.01 inch ,,,
5/4/2010,27,14.5,0,0,31.03,,,,
5/5/2010,29,7,0,0,31.08,,,,
5/6/2010,26.5,13.5,0,0,31.17,Windy,,,
5/7/2010,25.5,6,0,0,31.22,,,,
5/8/2010,21.5,12,0,0,31.32,Windy,,,
5/9/2010,15.5,8,0,0,31.44,Windy,,,
5/10/2010,19,-1,0,0,31.53,Scattered Frost,,,
5/11/2010,13.5,1.5,0.14,0,31.58,,,,
5/12/2010,28.5,7.5,0.2,0,31.65,.15 inch (5:00 pm) + .05 inch ,,,
5/13/2010,29,10,0.01,0,31.71,AM Drizzle,,,
5/14/2010,32,10.5,0,0,31.76,,,,
5/15/2010,26,16.5,0,0,31.84,Windy,,,
5/16/2010,22,11,0.01,0,31.9,AM Shower,,,
5/17/2010,14,13,0.92,0,31.94,.19 inch (7:30)+.09 inch (10:45)+.47 inch (4:45pm)+.77 inch ,,,
5/18/2010,13,10,0.06,0,31.92,.06 inch (7:30),,,
5/19/2010,16.5,10,0,0,31.98,,,,
5/20/2010,27,8,0.01,0,32.04,T(heavy dew),,,
5/21/2010,30,9,0,0,32.1,,,,
5/22/2010,23.5,13,0.4,0,32.15,,,,
5/23/2010,24,17,0.02,0,32.21,,,,
5/24/2010,25,17,0.01,0,32.27,,,,
5/25/2010,26,14.5,0,0,32.31,,,,
5/26/2010,30,12.5,0,0,32.34,,,,
5/27/2010,33,15.5,1.2,0,32.41,Severe Thunderstorm,,,
5/28/2010,27,15,0.01,0,32.4,,,,
5/29/2010,29,17,0,0,32.4,,,,
5/30/2010,30,16,0,0,32.46,,,,
5/31/2010,33,17,0,0,32.51,,,,
6/1/2010,30,17,0,0,32.57,T  Am shower,,,
6/2/2010,32,14.5,0,0,32.63,,,,
6/3/2010,30,18,0.32,0,32.71,PM T'storm,,,
6/4/2010,32,19,0.11,0,32.77,PM shower,,,
6/5/2010,29,18,0.05,0,32.84,,,,
6/6/2010,29,20,0.15,0,32.91,PM shower,,,
6/7/2010,24,13.5,0.07,0,33.01,AM shower,,,
6/8/2010,25,8.5,0,0,33.09,,,,
6/9/2010,26,15,0.26,0,33.11,.04 inch  (7:30) + .15 inch  (11:45) + .06 inch  (4:00) + .01 inch ,,,
6/10/2010,30,15,0,0,33.2,,,,
6/11/2010,30,12.5,0,0,33.29,,,,
6/12/2010,34,17,0.11,0,33.34,1.0 inch  (6:00 PM) + .01 inch ,,,
6/13/2010,32,22.5,0,0,33.41,,,,
6/14/2010,32.5,19.5,0.5,0,33.48,PM storms,,,
6/15/2010,25,19.5,0,0,33.55,T,,,
6/16/2010,30,21,0.02,0,33.59,Brief AM shower,,,
6/17/2010,27.5,19,0,0,33.67,,,,
6/18/2010,29,11.5,0,0,33.74,,,,
6/19/2010,33.5,15.5,0,0,33.8,,,,
6/20/2010,33,20,0,0,33.87,,,,
6/21/2010,33,16,0,0,33.95,,,,
6/22/2010,35,17.5,0,0,34.02,,,,
6/23/2010,35,19,0,0,34.07,,,,
6/24/2010,35.5,20,0,0,34.14,Windy PM,,,
6/25/2010,35.5,18,0,0,34.2,,,,
6/26/2010,34,17.5,0,0,34.24,,,,
6/27/2010,37,18,0,0,34.29,,,,
6/28/2010,35,25,0.03,0,34.35,,,,
6/29/2010,33,22,0,0,34.44,,,,
6/30/2010,29.5,14,0,0,34.52,,,,
7/1/2010,27,10,0,0,34.58,,,,
7/2/2010,28,10,0,0,34.63,,,,
7/3/2010,32,8.5,0,0,34.67,,,,
7/4/2010,36,11,0,0,34.73,,,,
7/5/2010,37,15.5,0,0,34.79,,,,
7/6/2010,37,18,0,0,34.83,,,,
7/7/2010,37.5,19,0,0,34.88,,,,
7/8/2010,37,19,0,0,34.93,,,,
7/9/2010,34,21.5,1.39,0,34.99,Late PM T'storms,,,
7/10/2010,30.5,21.5,0.04,0,35.04,.03 inch  (9:00) + .01 inch ,,,
7/11/2010,33,14,0,0,35.09,,,,
7/12/2010,29,16.5,0.07,0,35.14,.07 inch  (6:00 PM),,,
7/13/2010,30.5,18.5,1,0,35.18,PM rain,,,
7/14/2010,32,21,0,0,35.21,windy,,,
7/15/2010,34,20,0,0,35.24,,,,
7/16/2010,36.5,20,0,0,35.28,,,,
7/17/2010,34.5,20,0,0,35.32,,,,
7/18/2010,34,20,0,0,35.37,,,,
7/19/2010,34,22,0,0,35.41,,,,
7/20/2010,34,19,0,0,35.46,,,,
7/21/2010,33,21.5,0,0,35.5,,,,
7/22/2010,35,21.5,0,0,35.55,,,,
7/23/2010,38,19,0,0,35.59,,,,
7/24/2010,39,24,0,0,35.64,,,,
7/25/2010,38,24.5,0.02,0,35.7,severe winds, minor thunderstorm, power out 3-11PM,
7/26/2010,32.5,28.5,0,0,35.77,,,,
7/27/2010,32,14,0,0,35.82,,,,
7/28/2010,36,17,0,0,35.86,,,,
7/29/2010,35,22,0,0,35.91,,,,
7/30/2010,30,22.25,0,0,35.96,,,,
7/31/2010,32,15,0,0,36.01,,,,
8/1/2010,30,17,0.07,0,36.07,,,,
8/2/2010,29,18,0,0,36.12,,,,
8/3/2010,31,18,0,0,36.16,,,,
8/4/2010,35,22.5,0.24,0,36.2,.16 inch  early Am + .08 inch  PM,,,
8/5/2010,35,20,0.67,0,36.24,T (7:45) + .15 inch  midday T'Storm + .50 inch (4:00) + .02,,,
8/6/2010,32,19,0,0,36.29,,,,
8/7/2010,31,14,0,0,36.35,,,,
8/8/2010,35,16,0,0,36.39,,,,
8/9/2010,35,18,0,0,36.43,,,,
8/10/2010,36.5,18,0,0,36.47,,,,
8/11/2010,36.5,22,0,0,36.5,,,,
8/12/2010,34,24,0.35,0,36.54,.05 inch  + .30 inch ,,,
8/13/2010,25,21,0.29,0,36.58,.29 inch  (5:15 PM),,,
8/14/2010,26.5,20,0,0,36.62,,,,
8/15/2010,30,22,0.09,0,36.65,.02 inch  + .07 inch ,,,
8/16/2010,34,21,0,0,36.7,,,,
8/17/2010,32.5,19,0,0,36.75,,,,
8/18/2010,22,20,1.04,0,36.77,.75 inch  (8:00) + .15 inch  (1:15 PM) +.11 inch (4:00) + .03 inch ,,,
8/19/2010,30,18,0,0,36.78,,,,
8/20/2010,33,17,0,0,36.82,,,,
8/21/2010,32,18,0,0,36.85,T,,,
8/22/2010,31,21,0,0,36.89,,,,
8/23/2010,29,19,0.35,0,36.93,,,,
8/24/2010,22,17,0.05,0,36.97,T(7:30) + .01 inch (1:00 PM) + .04 inch ,,,
8/25/2010,27.5,16,0,0,37.01,,,,
8/26/2010,29,16,0,0,37.05,,,,
8/27/2010,29,12,0,0,37.09,,,,
8/28/2010,30,13,0,0,37.13,,,,
8/29/2010,34,13,0,0,37.17,,,,
8/30/2010,35.5,16,0,0,37.22,,,,
8/31/2010,35,14,0,0,37.25,,,,
9/1/2010,36.5,15.5,0,0,37.29,,,,
9/2/2010,35,15.5,0,0,37.33,,,,
9/3/2010,35,18,0,0,37.37,,,,
9/4/2010,27,12,0,0,37.43,windy,,,
9/5/2010,27.5,18.5,0,0,37.48,,,,
9/6/2010,30,6.5,0,0,37.54,,,,
9/7/2010,34,12,0,0,37.57,,,,
9/8/2010,32.5,19.5,0.03,0,37.61,windy PM,,,
9/9/2010,25.5,11,0,0,37.65,windy,,,
9/10/2010,24,8,0,0,37.7,windy,,,
9/11/2010,26.5,5,0,0,37.74,,,,
9/12/2010,26,15,0.4,0,37.78,,,,
9/13/2010,31.5,9,0,0,37.81,windy,,,
9/14/2010,27,13,0,0,37.85,windy,,,
9/15/2010,30.5,8.5,0,0,37.9,windy,,,
9/16/2010,26,13,0.14,0,37.93,,,,
9/17/2010,25,14,0,0,37.98,,,,
9/18/2010,30.5,7.5,0,0,38.02,,,,
9/19/2010,29,9,0,0,38.06,,,,
9/20/2010,26.5,14,0,0,38.1,,,,
9/21/2010,27.5,6,0,0,38.14,,,,
9/22/2010,36,11.5,0,0,38.18,,,,
9/23/2010,34,16,0,0,38.22,T,,,
9/24/2010,36,16,0,0,38.25,,,,
9/25/2010,33,18.5,0,0,38.29,,,,
9/26/2010,21,14,0,0,38.33,T (8:00),,,
9/27/2010,23,14,1.54,0,38.35,.30 inch (7:30) + .16 inch  (10:45) + .02 inch  +1.06 inch ,,,
9/28/2010,27.5,15,0.15,0,38.38,.15 inch  AM rain,,,
9/29/2010,27.5,10,0,0,38.42,,,,
9/30/2010,24,9,4.56,0,38.42,1.4 inch (7:30)+1.05 inch (11:00)+.15 inch (1:30 PM)+.68 inch (4:00PM),,,
10/1/2010,20,14,0,0,37.96,windy,,,
10/2/2010,20,5,0,0,37.5,,,,
10/3/2010,19,4,0,0,37.56,,,,
10/4/2010,13,9.5,0.68,0,37.58,.47 inch (7:30) + .21 inch  (11:00),,,
10/5/2010,14,8,0,0,37.55,,,,
10/6/2010,15,8.5,0,0.02,37.58,.01 inch  + .01 inch  PM showers,,,
10/7/2010,22.5,9,0,0,37.64,windy,,,
10/8/2010,26,6,0,0,37.71,,,,
10/9/2010,28,8,0,0,37.77,,,,
10/10/2010,30,7.5,0,0,37.81,,,,
10/11/2010,30,14,0,0,37.87,,,,
10/12/2010,27.5,11,0,0,37.94,,,,
10/13/2010,20,6,0,0,38.01,,,,
10/14/2010,16.5,8,0.22,0,38.06,.13 inch  (7:30),,,
10/15/2010,16,8,0,0,38.12,,,,
10/16/2010,19,8,0,0,38.18,,,,
10/17/2010,25,5.5,0,0,38.23,,,,
10/18/2010,18,5,0,0,38.28,,,,
10/19/2010,16,9,0.57,0,38.31,.56 inch  (7:30) +.01 inch ,,,
10/20/2010,17,5,0,0,38.34,,,,
10/21/2010,19,7,0,0,38.38,high winds,,,
10/22/2010,14,4,0,0,38.44,windy,,,
10/23/2010,24,0,0,0,38.47,scattered frost,,,
10/24/2010,26,7.5,0,0,38.49,,,,
10/25/2010,24,11,0,0,38.51,,,,
10/26/2010,25,9.5,0,0,38.55,windy,,,
10/27/2010,21,15,0.47,0,38.58,.44 inch  (7:00) + .03 inch ,,,
10/28/2010,24,11,0.01,0,38.61,,,,
10/29/2010,12,8,0,0,38.65,,,,
10/30/2010,17,0.5,0,0,38.67,scattered light frost,,,
10/31/2010,16,4,0,0,38.72,,,,
11/1/2010,11,0,0,0,38.76,light frost,,,
11/2/2010,10,-4,0,0,38.79,hard freeze,,,
11/3/2010,13.5,-3,0,0,38.8,,,,
11/4/2010,14,7.5,1.11,0,38.8,.58 inch  + .46 inch  (1:00 PM) + .04 inch   (4:30) +.03 inch ,,,
11/5/2010,12,4,0,0,38.73,,,,
11/6/2010,9,-2.5,0,0,38.79,,,,
11/7/2010,9.5,-1,0,0,38.82,,,,
11/8/2010,16.5,-4,0,0,38.83,,,,
11/9/2010,17.5,3.5,0,0,38.87,,,,
11/10/2010,16.5,0,0,0,38.92,,,,
11/11/2010,15,-3,0,0,38.96,,,,
11/12/2010,15,-5,0,0,38.98,,,,
11/13/2010,15.5,-6,0,0,39,,,,
11/14/2010,18,-3,0,0,39.02,,,,
11/15/2010,15,3,0,0,39.06,,,,
11/16/2010,16,4,1.24,0,39.07,.16 inch (7:30) + .48 inch  (5:00 PM) + .60 inch ,,,
11/17/2010,14,6,0,0,39.03,,,,
11/19/2010,11,-1,0,0,38.94,,,,
11/20/2010,18,-2,0,0,38.97,,,,
11/21/2010,15,1.5,0,0,39.01,,,,
11/22/2010,19,1,0,0,39.03,,,,
11/23/2010,16.5,2,0.01,0,39.05,,,,
11/24/2010,7,0,0,0,39.09,,,,
11/25/2010,13.5,2,0.05,0,39.1,.05 inch  (8:30),,,
11/26/2010,10.5,5,0,0,39.13,,,,
11/27/2010,6.5,-1,0,0,39.17,windy,,,
11/28/2010,8,-5,0,0,39.22,,,,
11/29/2010,10,-8,0,0,39.25,,,,
11/30/2010,17,4,0.19,0,39.26,.10 inch  + .08 inch  (1:00 PM) + .01 inch  (4.00),,,
12/1/2010,7.5,6,1.89,0,39.26,1.42 inch  (7:30) + .47 inch  (4:30 PM)    windy,,,
12/2/2010,3,1.5,0,0,38.47,windy,,,
12/3/2010,5,-1,0,0,38.31,,,,
12/4/2010,2,-6,0,0,38.19,,,,
12/5/2010,2,0,0,0,38.09,T    windy,  snow flurries,,
12/6/2010,0.5,-3.5,0,0,38.03,windy,,,
12/7/2010,0,-4,0,0,37.98,windy,,,
12/8/2010,0,-6,0,0,38.03,windy,,,
12/9/2010,1,-8.5,0,0,38.08,,,,
12/10/2010,1,-8,0.02,0.25,38.12,,,,
12/11/2010,5,-6,0,0,38.17,trace snow,,,
